time_s,ax_mss,ay_mss,az_mss,gx_rads,gy_rads,gz_rads
0.146000,0.007183,0.122104,9.861717,-0.001598,-0.001065,0.004261
0.148000,0.009577,0.122104,9.861717,-0.001065,-0.001065,0.005859
0.150000,0.011971,0.129287,9.859322,-0.000533,-0.001598,0.005859
0.152000,0.014365,0.131681,9.861717,-0.000533,-0.001065,0.004261
0.156000,0.007183,0.131681,9.847351,-0.001065,-0.001065,0.004261
0.158000,0.007183,0.143652,9.840169,-0.001598,-0.001598,0.004261
0.160000,0.004788,0.138864,9.844957,-0.001598,-0.001598,0.004794
0.162000,0.007183,0.129287,9.856928,-0.001598,-0.001065,0.005326
0.166000,0.014365,0.119710,9.849746,-0.001598,-0.001065,0.004261
0.168000,0.014365,0.117316,9.854534,-0.001065,-0.000533,0.004794
0.170000,0.014365,0.122104,9.864111,-0.001065,-0.001065,0.005326
0.172000,0.016759,0.126893,9.861717,-0.001065,-0.001065,0.005326
0.176000,0.019154,0.117316,9.861717,-0.001065,-0.002131,0.004261
0.178000,0.011971,0.122104,9.859322,-0.002131,-0.001598,0.003728
0.180000,0.007183,0.131681,9.852140,-0.002131,-0.001065,0.004261
0.182000,0.023942,0.138864,9.849746,-0.001598,0.000000,0.004261
0.186000,0.011971,0.134075,9.856928,-0.001065,-0.001065,0.005326
0.188000,0.011971,0.129287,9.854534,-0.001065,-0.001598,0.004794
0.190000,0.011971,0.122104,9.849746,-0.001065,-0.001598,0.004261
0.192000,0.016759,0.119710,9.847351,-0.001065,-0.001598,0.004261
0.196000,0.033519,0.138864,9.854534,-0.001598,-0.001065,0.004261
0.198000,0.028730,0.138864,9.854534,-0.002131,-0.001598,0.003196
0.200000,0.026336,0.129287,9.854534,-0.002663,-0.001065,0.003728
0.202000,0.031125,0.126893,9.856928,-0.002663,-0.001065,0.004261
0.206000,0.033519,0.131681,9.854534,-0.002131,-0.001598,0.005326
0.208000,0.026336,0.131681,9.852140,-0.002131,-0.001598,0.004794
0.210000,0.028730,0.129287,9.854534,-0.002131,-0.001065,0.004261
0.212000,0.033519,0.129287,9.861717,-0.002131,-0.001065,0.004794
0.216000,0.033519,0.136469,9.854534,-0.002663,-0.000533,0.003728
0.218000,0.031125,0.131681,9.856928,-0.003196,-0.001598,0.004261
0.220000,0.023942,0.124498,9.854534,-0.002131,-0.002131,0.004794
0.222000,0.028730,0.122104,9.849746,-0.002131,-0.001598,0.004261
0.226000,0.040701,0.129287,9.864111,-0.002131,-0.001065,0.004794
0.228000,0.038307,0.126893,9.861717,-0.001598,-0.001065,0.005326
0.230000,0.035913,0.136469,9.854534,-0.001598,-0.001065,0.005859
0.232000,0.033519,0.138864,9.856928,-0.002131,-0.001065,0.005326
0.236000,0.033519,0.122104,9.854534,-0.001598,-0.001065,0.004261
0.238000,0.023942,0.129287,9.849746,-0.002131,-0.001065,0.004794
0.240000,0.021548,0.136469,9.852140,-0.002131,-0.001065,0.004261
0.242000,0.028730,0.129287,9.852140,-0.002663,-0.001065,0.004261
0.246000,0.016759,0.146046,9.859322,-0.002131,-0.001065,0.005326
0.248000,0.014365,0.136469,9.856928,-0.001598,-0.001065,0.005326
0.250000,0.011971,0.122104,9.854534,-0.001598,-0.000533,0.004794
0.252000,0.021548,0.124498,9.861717,-0.002131,-0.000533,0.005326
0.256000,0.023942,0.146046,9.852140,-0.002131,-0.001065,0.005326
0.258000,0.009577,0.141258,9.847351,-0.002131,-0.000533,0.004794
0.260000,0.016759,0.138864,9.849746,-0.002131,-0.000533,0.004261
0.262000,0.023942,0.143652,9.842563,-0.002131,-0.000533,0.004261
0.266000,0.011971,0.131681,9.856928,-0.003728,-0.001065,0.004261
0.268000,0.007183,0.131681,9.861717,-0.003728,-0.001065,0.004261
0.270000,0.007183,0.138864,9.852140,-0.003728,-0.001065,0.004261
0.272000,0.016759,0.141258,9.844957,-0.003196,-0.001065,0.004261
0.276000,0.014365,0.126893,9.866505,-0.002663,0.000000,0.004794
0.278000,0.014365,0.131681,9.864111,-0.003196,-0.000533,0.005326
0.280000,0.011971,0.131681,9.852140,-0.003728,-0.000533,0.005859
0.282000,0.009577,0.129287,9.847351,-0.003196,-0.000533,0.005326
0.286000,0.016759,0.141258,9.852140,-0.002663,-0.000533,0.004794
0.288000,0.016759,0.141258,9.849746,-0.003196,-0.000533,0.004261
0.290000,0.014365,0.143652,9.854534,-0.003196,-0.001065,0.004261
0.292000,0.014365,0.141258,9.854534,-0.003196,-0.001065,0.005326
0.296000,0.016759,0.146046,9.847351,-0.002663,-0.000533,0.004794
0.298000,0.014365,0.143652,9.849746,-0.002663,-0.001065,0.004794
0.300000,0.011971,0.141258,9.856928,-0.002663,-0.001065,0.004794
0.302000,0.011971,0.134075,9.859322,-0.002131,-0.001065,0.004794
0.306000,0.014365,0.131681,9.849746,-0.002663,-0.001065,0.004261
0.308000,0.016759,0.134075,9.852140,-0.002663,-0.000533,0.004794
0.310000,0.019154,0.129287,9.852140,-0.002131,-0.000533,0.005326
0.312000,0.023942,0.134075,9.844957,-0.001598,-0.001065,0.005326
0.316000,0.023942,0.131681,9.864111,-0.002131,-0.001598,0.004794
0.318000,0.019154,0.136469,9.861717,-0.001598,-0.001598,0.004794
0.320000,0.014365,0.138864,9.854534,-0.001065,-0.001065,0.005326
0.322000,0.014365,0.126893,9.856928,-0.001065,-0.000533,0.004794
0.326000,0.021548,0.114922,9.861717,-0.001065,-0.001065,0.005326
0.328000,0.023942,0.124498,9.852140,-0.001065,-0.001065,0.005326
0.330000,0.019154,0.126893,9.849746,-0.001065,-0.001065,0.005326
0.332000,0.016759,0.126893,9.849746,-0.001065,-0.001065,0.005326
0.336000,0.019154,0.119710,9.852140,-0.001065,-0.001598,0.004794
0.338000,0.021548,0.119710,9.854534,-0.000533,-0.001598,0.004794
0.340000,0.019154,0.122104,9.854534,-0.001065,-0.001065,0.004794
0.342000,0.016759,0.126893,9.852140,-0.001598,-0.001598,0.004794
0.346000,0.021548,0.131681,9.852140,-0.001598,-0.001065,0.004261
0.348000,0.019154,0.124498,9.847351,-0.001598,-0.001598,0.004794
0.350000,0.021548,0.114922,9.849746,-0.001598,-0.001598,0.005326
0.352000,0.026336,0.117316,9.861717,-0.001598,-0.000533,0.005326
0.356000,0.031125,0.126893,9.866505,-0.001598,-0.001065,0.005326
0.358000,0.028730,0.131681,9.852140,-0.002131,-0.000533,0.004794
0.360000,0.028730,0.136469,9.849746,-0.001598,-0.000533,0.004794
0.362000,0.031125,0.134075,9.861717,-0.001065,-0.001065,0.004794
0.366000,0.023942,0.138864,9.864111,-0.002131,-0.000533,0.004261
0.368000,0.023942,0.138864,9.856928,-0.002131,-0.000533,0.004261
0.370000,0.026336,0.129287,9.847351,-0.002131,-0.001065,0.004261
0.372000,0.033519,0.124498,9.847351,-0.002663,-0.001065,0.004794
0.376000,0.028730,0.122104,9.852140,-0.002663,-0.001598,0.004261
0.378000,0.026336,0.124498,9.856928,-0.002663,-0.001598,0.004261
0.380000,0.031125,0.124498,9.854534,-0.002131,-0.000533,0.004261
0.382000,0.033519,0.131681,9.849746,-0.002663,0.000000,0.004261
0.386000,0.028730,0.138864,9.856928,-0.002663,-0.000533,0.003728
0.388000,0.035913,0.136469,9.859322,-0.002131,0.000000,0.004261
0.390000,0.040701,0.136469,9.849746,-0.002131,-0.000533,0.004794
0.392000,0.033519,0.141258,9.849746,-0.002663,-0.001065,0.004261
0.396000,0.033519,0.131681,9.849746,-0.002131,-0.000533,0.004261
0.398000,0.026336,0.131681,9.854534,-0.001065,0.000000,0.004794
0.400000,0.021548,0.131681,9.854534,-0.001598,0.000000,0.004794
0.402000,0.021548,0.129287,9.854534,-0.001598,-0.000533,0.005326
0.406000,0.026336,0.136469,9.854534,-0.001598,-0.001065,0.004261
0.408000,0.028730,0.143652,9.861717,-0.001598,-0.000533,0.004261
0.410000,0.021548,0.141258,9.856928,-0.001598,-0.000533,0.004261
0.412000,0.016759,0.129287,9.854534,-0.001598,-0.001065,0.003728
0.416000,0.023942,0.138864,9.861717,-0.002663,-0.001065,0.004261
0.418000,0.014365,0.138864,9.852140,-0.003196,-0.000533,0.004794
0.420000,0.009577,0.138864,9.849746,-0.003196,-0.000533,0.004794
0.422000,0.016759,0.141258,9.856928,-0.003196,-0.001065,0.004261
0.426000,0.011971,0.146046,9.861717,-0.003196,-0.000533,0.004794
0.428000,0.009577,0.138864,9.866505,-0.003196,-0.001065,0.004794
0.430000,0.016759,0.129287,9.861717,-0.003196,-0.001065,0.004794
0.432000,0.019154,0.131681,9.852140,-0.002663,-0.000533,0.004794
0.436000,0.016759,0.134075,9.849746,-0.003196,0.000000,0.004261
0.438000,0.011971,0.134075,9.847351,-0.003728,-0.000533,0.004794
0.440000,0.016759,0.131681,9.856928,-0.003196,0.000000,0.004794
0.442000,0.019154,0.131681,9.868899,-0.002663,0.000533,0.004794
0.446000,0.011971,0.134075,9.854534,-0.003728,-0.001065,0.004261
0.448000,0.014365,0.126893,9.849746,-0.003728,-0.001065,0.004261
0.450000,0.014365,0.131681,9.852140,-0.003196,-0.000533,0.003728
0.452000,0.011971,0.136469,9.856928,-0.003728,-0.000533,0.004261
0.456000,0.011971,0.122104,9.866505,-0.004261,-0.000533,0.004261
0.458000,0.023942,0.131681,9.861717,-0.004261,0.000000,0.003728
0.460000,0.028730,0.138864,9.864111,-0.004261,-0.000533,0.004261
0.462000,0.028730,0.129287,9.856928,-0.003196,0.000000,0.004794
0.466000,0.021548,0.119710,9.844957,-0.003196,-0.001065,0.004261
0.468000,0.021548,0.131681,9.852140,-0.003728,-0.000533,0.004261
0.470000,0.023942,0.129287,9.854534,-0.003196,0.000000,0.004794
0.472000,0.023942,0.122104,9.856928,-0.002663,0.000000,0.004794
0.476000,0.016759,0.126893,9.861717,-0.002663,-0.001065,0.004261
0.478000,0.021548,0.126893,9.864111,-0.002663,-0.000533,0.004794
0.480000,0.011971,0.129287,9.861717,-0.003196,-0.000533,0.004794
0.482000,0.004788,0.131681,9.859322,-0.002663,-0.001065,0.004261
0.486000,0.023942,0.129287,9.849746,-0.002131,-0.001598,0.004794
0.488000,0.019154,0.136469,9.859322,-0.001598,-0.001065,0.004794
0.490000,0.016759,0.138864,9.864111,-0.001065,-0.000533,0.005326
0.492000,0.019154,0.126893,9.854534,-0.001065,0.000000,0.005326
0.496000,0.019154,0.131681,9.847351,-0.000533,-0.001598,0.004794
0.498000,0.023942,0.138864,9.861717,-0.001065,-0.002131,0.005326
0.500000,0.023942,0.136469,9.861717,-0.001598,-0.001598,0.005326
0.502000,0.016759,0.124498,9.854534,-0.001065,-0.001598,0.004794
0.506000,0.014365,0.119710,9.864111,-0.001065,-0.001598,0.004261
0.508000,0.019154,0.126893,9.856928,-0.001065,-0.001598,0.004794
0.510000,0.023942,0.126893,9.844957,-0.001598,-0.002131,0.004261
0.512000,0.023942,0.126893,9.852140,-0.001065,-0.002131,0.004261
0.516000,0.023942,0.134075,9.849746,-0.000533,-0.001065,0.004794
0.518000,0.023942,0.119710,9.840169,-0.000533,-0.001065,0.004794
0.520000,0.023942,0.122104,9.840169,-0.001065,-0.001065,0.004794
0.522000,0.016759,0.131681,9.847351,-0.001598,-0.001065,0.004794
0.526000,0.016759,0.122104,9.856928,-0.001065,-0.001598,0.004261
0.528000,0.019154,0.122104,9.854534,-0.000533,-0.001598,0.004794
0.530000,0.021548,0.129287,9.856928,-0.000533,-0.001065,0.004794
0.532000,0.023942,0.136469,9.849746,-0.000533,-0.001598,0.004794
0.536000,0.011971,0.138864,9.854534,-0.001065,-0.001065,0.004794
0.538000,0.019154,0.134075,9.859322,-0.001065,-0.001065,0.004794
0.540000,0.021548,0.131681,9.849746,-0.001598,-0.001065,0.004794
0.542000,0.021548,0.131681,9.849746,-0.001598,-0.001065,0.004261
0.546000,0.016759,0.138864,9.847351,-0.002131,-0.001065,0.004794
0.548000,0.019154,0.143652,9.849746,-0.001598,-0.001065,0.004261
0.550000,0.023942,0.138864,9.856928,-0.002131,-0.001598,0.004261
0.552000,0.021548,0.131681,9.864111,-0.002131,-0.001065,0.004794
0.556000,0.019154,0.143652,9.859322,-0.003728,-0.000533,0.003728
0.558000,0.023942,0.148441,9.852140,-0.003196,-0.000533,0.003728
0.560000,0.026336,0.143652,9.852140,-0.003196,-0.000533,0.004794
0.562000,0.026336,0.143652,9.854534,-0.003728,-0.000533,0.005326
0.566000,0.031125,0.134075,9.856928,-0.003728,-0.001065,0.004261
0.568000,0.033519,0.138864,9.847351,-0.003196,-0.001598,0.004261
0.570000,0.031125,0.138864,9.847351,-0.003196,-0.001598,0.004261
0.572000,0.028730,0.131681,9.849746,-0.003728,-0.001065,0.004794
0.576000,0.028730,0.138864,9.844957,-0.003196,-0.002131,0.005859
0.578000,0.021548,0.141258,9.852140,-0.003196,-0.001598,0.004794
0.580000,0.021548,0.141258,9.856928,-0.003728,-0.000533,0.004261
0.582000,0.031125,0.143652,9.852140,-0.003728,0.000000,0.004261
0.586000,0.019154,0.138864,9.856928,-0.002131,-0.000533,0.005326
0.588000,0.014365,0.134075,9.859322,-0.002663,-0.001065,0.004794
0.590000,0.014365,0.134075,9.866505,-0.003728,-0.001065,0.004794
0.592000,0.014365,0.134075,9.866505,-0.003728,-0.001065,0.004261
0.596000,0.016759,0.131681,9.854534,-0.003728,-0.000533,0.004794
0.598000,0.004788,0.138864,9.856928,-0.003196,-0.001065,0.004794
0.600000,0.019154,0.141258,9.854534,-0.003196,-0.001065,0.004261
0.602000,0.033519,0.131681,9.852140,-0.003196,-0.000533,0.004261
0.606000,0.016759,0.122104,9.844957,-0.002663,-0.000533,0.005326
0.608000,0.019154,0.122104,9.842563,-0.002663,-0.001065,0.004261
0.610000,0.021548,0.122104,9.842563,-0.003196,-0.000533,0.004261
0.612000,0.016759,0.126893,9.847351,-0.003728,-0.000533,0.004794
0.616000,0.016759,0.122104,9.844957,-0.002663,-0.000533,0.005326
0.618000,0.009577,0.119710,9.842563,-0.002663,-0.001065,0.005326
0.620000,0.011971,0.131681,9.849746,-0.003728,-0.000533,0.004794
0.622000,0.011971,0.136469,9.859322,-0.003728,-0.000533,0.005326
0.626000,0.016759,0.122104,9.856928,-0.003196,-0.001065,0.004261
0.628000,0.019154,0.122104,9.861717,-0.003728,-0.000533,0.004261
0.630000,0.011971,0.119710,9.856928,-0.003196,-0.000533,0.004794
0.632000,0.016759,0.122104,9.852140,-0.003728,-0.001065,0.005326
0.636000,0.016759,0.122104,9.861717,-0.003728,-0.001598,0.004794
0.638000,0.011971,0.126893,9.854534,-0.002663,-0.001065,0.004794
0.640000,0.019154,0.129287,9.849746,-0.002663,-0.001065,0.005326
0.642000,0.019154,0.131681,9.852140,-0.003196,-0.001598,0.005326
0.646000,0.009577,0.114922,9.852140,-0.002663,-0.001065,0.004794
0.648000,0.021548,0.119710,9.844957,-0.002663,-0.001065,0.004794
0.650000,0.023942,0.129287,9.842563,-0.002131,-0.001065,0.005326
0.652000,0.019154,0.131681,9.854534,-0.001598,-0.001065,0.005326
0.656000,0.023942,0.134075,9.849746,-0.002131,-0.001598,0.005859
0.658000,0.028730,0.124498,9.856928,-0.001598,-0.001598,0.005859
0.660000,0.021548,0.119710,9.864111,-0.001598,-0.001598,0.005326
0.662000,0.011971,0.126893,9.856928,-0.001598,-0.001598,0.004794
0.666000,0.019154,0.136469,9.840169,-0.002663,-0.001598,0.005326
0.668000,0.011971,0.138864,9.842563,-0.002663,-0.001598,0.005326
0.670000,0.011971,0.131681,9.854534,-0.002131,-0.001598,0.005326
0.672000,0.016759,0.131681,9.859322,-0.001065,-0.000533,0.004794
0.676000,0.028730,0.138864,9.864111,-0.002663,-0.000533,0.004794
0.678000,0.033519,0.134075,9.861717,-0.002663,-0.001065,0.004794
0.680000,0.023942,0.136469,9.852140,-0.002663,-0.001065,0.004794
0.682000,0.016759,0.136469,9.847351,-0.002663,-0.001598,0.004261
0.686000,0.023942,0.138864,9.852140,-0.002663,-0.001598,0.005326
0.688000,0.023942,0.143652,9.854534,-0.002131,-0.001598,0.004794
0.690000,0.028730,0.134075,9.854534,-0.002131,-0.001065,0.004794
0.692000,0.028730,0.129287,9.854534,-0.001598,-0.001065,0.004794
0.696000,0.002394,0.129287,9.844957,-0.002131,-0.000533,0.004261
0.698000,0.007183,0.129287,9.854534,-0.002131,0.000000,0.004261
0.700000,0.026336,0.136469,9.864111,-0.002131,0.000000,0.004261
0.702000,0.023942,0.134075,9.864111,-0.003196,-0.000533,0.004261
0.706000,0.011971,0.131681,9.854534,-0.002663,-0.000533,0.004794
0.708000,0.021548,0.131681,9.844957,-0.001065,-0.000533,0.004794
0.710000,0.026336,0.129287,9.842563,-0.001065,-0.000533,0.004794
0.712000,0.021548,0.124498,9.844957,-0.001598,-0.000533,0.004794
0.716000,0.021548,0.126893,9.852140,-0.002131,-0.001065,0.004794
0.718000,0.023942,0.138864,9.854534,-0.001598,-0.001598,0.005326
0.720000,0.019154,0.134075,9.852140,-0.001065,-0.001598,0.004794
0.722000,0.019154,0.126893,9.849746,-0.000533,-0.001598,0.004794
0.726000,0.019154,0.141258,9.859322,-0.002131,-0.001065,0.004794
0.728000,0.021548,0.141258,9.852140,-0.002131,-0.001065,0.004261
0.730000,0.028730,0.134075,9.844957,-0.001598,-0.001065,0.004794
0.732000,0.031125,0.124498,9.849746,-0.001598,-0.001065,0.004261
0.736000,0.014365,0.122104,9.854534,-0.002663,0.000000,0.004794
0.738000,0.026336,0.131681,9.854534,-0.002131,0.000000,0.004794
0.740000,0.028730,0.136469,9.854534,-0.002131,-0.001065,0.004261
0.742000,0.021548,0.129287,9.852140,-0.002663,-0.001598,0.004261
0.746000,0.026336,0.138864,9.861717,-0.001598,-0.000533,0.004794
0.748000,0.023942,0.141258,9.859322,-0.002663,-0.000533,0.004794
0.750000,0.023942,0.134075,9.854534,-0.002663,-0.001065,0.004794
0.752000,0.028730,0.138864,9.840169,-0.001598,-0.001065,0.004794
0.756000,0.019154,0.138864,9.856928,-0.002131,-0.001065,0.004261
0.758000,0.019154,0.134075,9.854534,-0.002131,-0.001065,0.004261
0.760000,0.033519,0.134075,9.854534,-0.002663,-0.001598,0.004261
0.762000,0.028730,0.136469,9.856928,-0.002131,-0.001598,0.004794
0.766000,0.028730,0.119710,9.864111,-0.002131,-0.000533,0.004261
0.768000,0.021548,0.122104,9.868899,-0.002131,-0.000533,0.004261
0.770000,0.019154,0.131681,9.861717,-0.002663,-0.001065,0.004261
0.772000,0.021548,0.134075,9.852140,-0.002663,-0.001065,0.005326
0.776000,0.021548,0.136469,9.854534,-0.002131,-0.000533,0.005326
0.778000,0.023942,0.141258,9.861717,-0.001598,-0.000533,0.004794
0.780000,0.021548,0.138864,9.861717,-0.001598,-0.000533,0.004794
0.782000,0.019154,0.138864,9.859322,-0.001598,-0.001065,0.004794
0.786000,0.014365,0.138864,9.854534,-0.002663,-0.001598,0.004261
0.788000,0.007183,0.129287,9.849746,-0.002131,-0.001598,0.004261
0.790000,0.014365,0.122104,9.847351,-0.001598,-0.001598,0.004261
0.792000,0.023942,0.131681,9.861717,-0.001598,-0.001065,0.004261
0.796000,0.016759,0.136469,9.861717,-0.001598,-0.001598,0.004794
0.798000,0.011971,0.129287,9.866505,-0.002131,-0.001598,0.004794
0.800000,0.009577,0.131681,9.859322,-0.002131,-0.001598,0.005326
0.802000,0.007183,0.136469,9.847351,-0.001598,-0.001065,0.005859
0.806000,0.023942,0.136469,9.852140,-0.001598,-0.001598,0.004794
0.808000,0.023942,0.129287,9.847351,-0.001598,-0.001598,0.004261
0.810000,0.021548,0.122104,9.844957,-0.001598,-0.001065,0.004794
0.812000,0.011971,0.131681,9.849746,-0.002131,-0.001598,0.004261
0.816000,0.014365,0.136469,9.852140,-0.000533,-0.001598,0.004261
0.818000,0.016759,0.138864,9.847351,-0.000533,-0.001065,0.004794
0.820000,0.014365,0.141258,9.849746,-0.001065,-0.001065,0.005326
0.822000,0.021548,0.136469,9.856928,-0.000533,-0.001598,0.005326
0.826000,0.021548,0.143652,9.854534,-0.001598,-0.001598,0.004794
0.828000,0.016759,0.153229,9.859322,-0.002131,-0.001065,0.004794
0.830000,0.023942,0.148441,9.856928,-0.001598,-0.001598,0.004794
0.832000,0.028730,0.136469,9.854534,-0.000533,-0.002131,0.005326
0.836000,0.023942,0.131681,9.849746,-0.001598,-0.001598,0.005326
0.838000,0.026336,0.136469,9.849746,-0.001598,-0.001598,0.004794
0.840000,0.026336,0.131681,9.859322,-0.001065,-0.001598,0.005326
0.842000,0.031125,0.131681,9.866505,-0.001065,-0.001598,0.005859
0.846000,0.023942,0.131681,9.856928,-0.001598,-0.000533,0.004794
0.848000,0.021548,0.129287,9.854534,-0.001598,-0.001065,0.004794
0.850000,0.028730,0.119710,9.844957,-0.001598,-0.001065,0.004261
0.852000,0.026336,0.117316,9.837775,-0.001065,-0.001065,0.003728
0.856000,0.021548,0.138864,9.840169,-0.001598,-0.001065,0.003196
0.858000,0.028730,0.134075,9.842563,-0.001598,-0.000533,0.003196
0.860000,0.033519,0.124498,9.856928,-0.001598,-0.000533,0.003728
0.862000,0.028730,0.119710,9.866505,-0.002131,-0.000533,0.004261
0.866000,0.023942,0.122104,9.856928,-0.002131,-0.001065,0.004794
0.868000,0.028730,0.126893,9.861717,-0.002131,-0.001065,0.005859
0.870000,0.033519,0.126893,9.856928,-0.003196,-0.001065,0.005326
0.872000,0.031125,0.126893,9.856928,-0.002663,-0.001065,0.004794
0.876000,0.023942,0.141258,9.864111,-0.002663,-0.000533,0.004794
0.878000,0.016759,0.138864,9.866505,-0.002663,-0.000533,0.004794
0.880000,0.016759,0.126893,9.859322,-0.002131,-0.001065,0.005326
0.882000,0.021548,0.122104,9.854534,-0.002663,-0.001065,0.005326
0.886000,0.014365,0.126893,9.861717,-0.004261,-0.001065,0.004261
0.888000,0.009577,0.131681,9.859322,-0.003728,-0.001065,0.005326
0.890000,0.019154,0.134075,9.856928,-0.003196,-0.000533,0.005326
0.892000,0.023942,0.126893,9.864111,-0.002663,-0.001065,0.004794
0.896000,0.019154,0.136469,9.859322,-0.002131,-0.000533,0.004794
0.898000,0.021548,0.138864,9.854534,-0.002663,-0.001065,0.004794
0.900000,0.023942,0.134075,9.849746,-0.003196,-0.001598,0.004794
0.902000,0.019154,0.134075,9.847351,-0.002663,-0.001065,0.004261
0.906000,0.011971,0.131681,9.854534,-0.002663,-0.001065,0.004261
0.908000,0.007183,0.131681,9.849746,-0.003196,-0.001065,0.005326
0.910000,0.011971,0.134075,9.854534,-0.003196,-0.000533,0.005859
0.912000,0.016759,0.131681,9.859322,-0.002663,-0.001065,0.005326
0.916000,0.021548,0.136469,9.854534,-0.001598,-0.001065,0.005326
0.918000,0.014365,0.138864,9.856928,-0.001598,-0.001598,0.005326
0.920000,0.011971,0.136469,9.856928,-0.002131,-0.001065,0.004261
0.922000,0.011971,0.136469,9.849746,-0.003196,-0.000533,0.004261
0.926000,0.016759,0.143652,9.849746,-0.001598,-0.001598,0.004794
0.928000,0.023942,0.138864,9.847351,-0.001065,-0.002131,0.004261
0.930000,0.019154,0.131681,9.849746,-0.001598,-0.001598,0.004261
0.932000,0.014365,0.136469,9.854534,-0.002131,-0.001598,0.004261
0.936000,0.016759,0.138864,9.854534,-0.001065,-0.001065,0.004261
0.938000,0.019154,0.136469,9.849746,-0.000533,-0.000533,0.004794
