time_s,ax_mss,ay_mss,az_mss,gx_rads,gy_rads,gz_rads
3.290000,0.040701,0.167594,9.847351,0.000000,-0.001065,0.005326
3.292000,0.055067,0.169988,9.844957,-0.000533,-0.001065,0.004261
3.293000,0.052672,0.172383,9.842563,-0.000533,-0.001065,0.004261
3.294000,0.045490,0.169988,9.847351,-0.000533,-0.001065,0.004794
3.295000,0.045490,0.174777,9.852140,-0.001065,-0.001065,0.004794
3.297000,0.043096,0.179565,9.847351,-0.001065,-0.002131,0.004794
3.298000,0.040701,0.179565,9.835380,-0.001065,-0.001065,0.005326
3.299000,0.050278,0.181959,9.832986,-0.001598,-0.000533,0.005326
3.300000,0.050278,0.181959,9.840169,-0.001065,-0.001065,0.005326
3.302000,0.045490,0.184354,9.844957,-0.002131,-0.000533,0.004261
3.303000,0.047884,0.179565,9.849746,-0.002663,-0.000533,0.005326
3.304000,0.050278,0.172383,9.844957,-0.002663,-0.000533,0.005326
3.305000,0.050278,0.167594,9.842563,-0.002131,-0.000533,0.004794
3.307000,0.043096,0.172383,9.847351,-0.002131,-0.001065,0.004794
3.308000,0.045490,0.177171,9.837775,-0.002131,-0.001065,0.005326
3.309000,0.047884,0.181959,9.835380,-0.002131,-0.001065,0.004794
3.310000,0.050278,0.179565,9.842563,-0.002131,-0.001065,0.004794
3.312000,0.050278,0.177171,9.852140,-0.002131,-0.001065,0.005326
3.313000,0.043096,0.181959,9.854534,-0.001598,-0.000533,0.004794
3.314000,0.040701,0.181959,9.852140,-0.001598,-0.000533,0.005326
3.315000,0.040701,0.179565,9.847351,-0.002131,-0.000533,0.005326
3.317000,0.035913,0.184354,9.842563,-0.003196,-0.001598,0.005326
3.318000,0.040701,0.179565,9.844957,-0.003196,-0.000533,0.005859
3.319000,0.047884,0.174777,9.844957,-0.002663,0.000000,0.005326
3.320000,0.050278,0.177171,9.835380,-0.001598,-0.000533,0.004794
3.322000,0.045490,0.174777,9.847351,-0.002131,-0.000533,0.006392
3.323000,0.045490,0.172383,9.847351,-0.002131,-0.001065,0.006924
3.324000,0.047884,0.172383,9.837775,-0.001598,-0.001598,0.005859
3.325000,0.050278,0.177171,9.837775,-0.001065,-0.001598,0.005326
3.327000,0.038307,0.191536,9.856928,-0.001598,-0.001598,0.005859
3.328000,0.040701,0.179565,9.849746,-0.001598,-0.001598,0.005326
3.329000,0.040701,0.174777,9.840169,-0.001598,-0.001598,0.004794
3.330000,0.035913,0.179565,9.832986,-0.001598,-0.001065,0.005326
3.332000,0.040701,0.181959,9.847351,-0.001065,-0.001065,0.004794
3.333000,0.043096,0.177171,9.847351,-0.001065,-0.001065,0.004794
3.334000,0.047884,0.177171,9.849746,-0.001598,-0.001065,0.004261
3.335000,0.050278,0.169988,9.856928,-0.002131,-0.001065,0.004261
3.337000,0.040701,0.165200,9.854534,-0.002131,-0.001065,0.005859
3.338000,0.045490,0.174777,9.852140,-0.002663,-0.000533,0.005859
3.339000,0.047884,0.181959,9.849746,-0.002663,-0.000533,0.005326
3.340000,0.040701,0.181959,9.854534,-0.002663,-0.000533,0.004261
3.342000,0.045490,0.167594,9.861717,-0.002663,-0.000533,0.005859
3.343000,0.045490,0.169988,9.852140,-0.002663,-0.001065,0.005859
3.344000,0.050278,0.174777,9.852140,-0.002663,-0.000533,0.005326
3.345000,0.055067,0.179565,9.849746,-0.002663,0.000000,0.004794
3.347000,0.059855,0.172383,9.844957,-0.002663,-0.001598,0.005326
3.348000,0.059855,0.167594,9.844957,-0.003196,-0.001598,0.005326
3.349000,0.052672,0.167594,9.847351,-0.003196,-0.001065,0.004794
3.350000,0.045490,0.177171,9.849746,-0.003196,-0.000533,0.005859
3.352000,0.050278,0.177171,9.849746,-0.002131,-0.001065,0.005859
3.353000,0.055067,0.165200,9.849746,-0.002663,-0.000533,0.005859
3.354000,0.052672,0.167594,9.854534,-0.002663,-0.000533,0.005859
3.355000,0.045490,0.172383,9.856928,-0.002131,-0.001065,0.005326
3.357000,0.043096,0.169988,9.835380,-0.003196,-0.001065,0.004794
3.358000,0.040701,0.172383,9.842563,-0.003196,-0.000533,0.005326
3.359000,0.043096,0.169988,9.849746,-0.003196,-0.000533,0.005859
3.360000,0.045490,0.167594,9.849746,-0.002663,-0.001065,0.005859
3.362000,0.045490,0.177171,9.840169,-0.002663,-0.001065,0.006392
3.363000,0.043096,0.174777,9.835380,-0.002663,-0.000533,0.005859
3.364000,0.040701,0.174777,9.840169,-0.002663,-0.001065,0.005326
3.365000,0.043096,0.177171,9.847351,-0.003196,-0.001598,0.005326
3.367000,0.040701,0.181959,9.842563,-0.003196,-0.000533,0.005326
3.368000,0.043096,0.181959,9.849746,-0.002663,-0.000533,0.004794
3.369000,0.040701,0.179565,9.854534,-0.002131,-0.000533,0.004794
3.370000,0.038307,0.174777,9.847351,-0.002131,-0.000533,0.005326
3.372000,0.045490,0.177171,9.840169,-0.002663,-0.001065,0.004794
3.373000,0.045490,0.179565,9.844957,-0.002663,-0.000533,0.005326
3.374000,0.038307,0.181959,9.847351,-0.002131,0.000000,0.005326
3.375000,0.033519,0.189142,9.842563,-0.002131,-0.000533,0.005326
3.377000,0.045490,0.184354,9.849746,-0.002663,-0.000533,0.005326
3.378000,0.045490,0.177171,9.856928,-0.002131,0.000000,0.005326
3.379000,0.040701,0.181959,9.854534,-0.002131,0.000000,0.005326
3.380000,0.038307,0.181959,9.849746,-0.002131,-0.000533,0.004794
3.382000,0.050278,0.174777,9.854534,-0.001065,0.000000,0.004794
3.383000,0.055067,0.174777,9.847351,-0.002131,0.000000,0.005859
3.384000,0.045490,0.172383,9.849746,-0.002131,0.000000,0.006392
3.385000,0.040701,0.179565,9.856928,-0.002131,0.000000,0.005859
3.387000,0.052672,0.179565,9.849746,-0.002663,0.000000,0.004794
3.388000,0.057461,0.174777,9.849746,-0.002663,0.000000,0.005326
3.389000,0.050278,0.172383,9.856928,-0.003196,0.000000,0.004794
3.390000,0.047884,0.179565,9.854534,-0.002663,0.000000,0.004794
3.392000,0.052672,0.186748,9.847351,-0.003196,0.000533,0.005859
3.393000,0.050278,0.181959,9.844957,-0.003728,0.000000,0.005859
3.394000,0.045490,0.181959,9.844957,-0.003196,-0.000533,0.005859
3.395000,0.045490,0.179565,9.844957,-0.002663,-0.000533,0.005326
3.397000,0.045490,0.172383,9.861717,-0.004261,-0.000533,0.005326
3.398000,0.050278,0.181959,9.856928,-0.004261,-0.000533,0.005859
3.399000,0.052672,0.191536,9.844957,-0.004261,0.000000,0.005859
3.400000,0.052672,0.184354,9.849746,-0.004794,-0.000533,0.005326
3.402000,0.045490,0.181959,9.844957,-0.004794,0.000000,0.004794
3.403000,0.045490,0.177171,9.847351,-0.004261,0.000000,0.004794
3.404000,0.050278,0.160412,9.852140,-0.004261,0.000000,0.005326
3.405000,0.045490,0.160412,9.849746,-0.003728,0.000000,0.005859
3.407000,0.038307,0.191536,9.849746,-0.003728,0.000000,0.005326
3.408000,0.045490,0.186748,9.856928,-0.003728,0.000000,0.004794
3.409000,0.050278,0.179565,9.856928,-0.004261,0.000000,0.004794
3.410000,0.047884,0.169988,9.849746,-0.004261,0.000000,0.004794
3.412000,0.040701,0.172383,9.835380,-0.003196,-0.000533,0.005326
3.413000,0.040701,0.172383,9.842563,-0.002663,-0.000533,0.005326
3.414000,0.040701,0.174777,9.852140,-0.002663,-0.000533,0.005326
3.415000,0.043096,0.179565,9.856928,-0.002663,-0.000533,0.005326
3.417000,0.047884,0.172383,9.840169,-0.002663,-0.000533,0.005859
3.418000,0.045490,0.172383,9.840169,-0.002131,-0.000533,0.005859
3.419000,0.038307,0.172383,9.837775,-0.002131,-0.001065,0.005859
3.420000,0.040701,0.165200,9.840169,-0.002131,-0.001598,0.005859
3.422000,0.045490,0.174777,9.856928,-0.003196,-0.001598,0.005326
3.423000,0.040701,0.179565,9.844957,-0.002131,-0.001065,0.004794
3.424000,0.035913,0.174777,9.840169,-0.001065,-0.000533,0.004794
3.425000,0.038307,0.177171,9.844957,-0.001598,-0.000533,0.004261
3.427000,0.045490,0.160412,9.823409,-0.001065,-0.001065,0.004794
3.428000,0.040701,0.158017,9.823409,-0.000533,-0.002131,0.005859
3.429000,0.045490,0.162806,9.840169,-0.000533,-0.002131,0.005326
3.430000,0.045490,0.167594,9.849746,-0.001065,-0.002131,0.005326
3.432000,0.040701,0.179565,9.854534,-0.000533,-0.001065,0.004794
3.433000,0.052672,0.172383,9.854534,-0.000533,-0.000533,0.005326
3.434000,0.045490,0.160412,9.849746,-0.000533,-0.001065,0.006392
3.435000,0.047884,0.158017,9.852140,-0.001065,-0.001065,0.006392
3.437000,0.050278,0.169988,9.847351,-0.000533,-0.001598,0.004794
3.438000,0.045490,0.169988,9.854534,-0.000533,-0.002131,0.005326
3.439000,0.047884,0.169988,9.861717,-0.001065,-0.002131,0.005326
3.440000,0.052672,0.165200,9.864111,-0.000533,-0.001065,0.005326
3.442000,0.055067,0.179565,9.847351,-0.000533,-0.001598,0.005859
3.443000,0.045490,0.179565,9.852140,-0.001065,-0.002131,0.005326
3.444000,0.045490,0.177171,9.859322,-0.001065,-0.002131,0.005326
3.445000,0.052672,0.177171,9.854534,-0.000533,-0.001598,0.005859
3.447000,0.052672,0.174777,9.854534,-0.001598,-0.000533,0.004261
3.448000,0.045490,0.169988,9.856928,-0.002131,-0.001065,0.004794
3.449000,0.047884,0.169988,9.854534,-0.002131,-0.001065,0.005326
3.450000,0.043096,0.181959,9.852140,-0.002131,-0.000533,0.005326
3.452000,0.033519,0.181959,9.852140,-0.003196,-0.001598,0.005326
3.453000,0.040701,0.167594,9.847351,-0.003196,-0.001065,0.005326
3.454000,0.043096,0.174777,9.849746,-0.003196,-0.001065,0.005859
3.455000,0.038307,0.191536,9.856928,-0.003196,-0.001065,0.005859
3.457000,0.043096,0.174777,9.852140,-0.003196,-0.000533,0.004261
3.458000,0.045490,0.169988,9.849746,-0.002663,-0.001065,0.004794
3.459000,0.047884,0.172383,9.854534,-0.002663,-0.001065,0.004794
3.460000,0.047884,0.169988,9.854534,-0.002131,-0.001065,0.004261
3.462000,0.040701,0.169988,9.837775,-0.003196,-0.001065,0.005326
3.463000,0.038307,0.169988,9.847351,-0.002663,-0.001598,0.005326
3.464000,0.038307,0.165200,9.859322,-0.002131,-0.002131,0.005326
3.465000,0.043096,0.169988,9.856928,-0.002131,-0.001598,0.005326
3.467000,0.040701,0.181959,9.852140,-0.001598,-0.001598,0.004794
3.468000,0.033519,0.179565,9.847351,-0.001065,-0.001598,0.005859
3.469000,0.038307,0.169988,9.844957,-0.001598,-0.000533,0.005859
3.470000,0.045490,0.169988,9.852140,-0.001598,-0.000533,0.005859
3.472000,0.050278,0.184354,9.844957,-0.001598,-0.001065,0.005326
3.473000,0.047884,0.181959,9.849746,-0.001598,-0.001065,0.005859
3.474000,0.043096,0.172383,9.849746,-0.001598,-0.001065,0.006924
3.475000,0.038307,0.165200,9.840169,-0.002131,-0.001065,0.005859
3.477000,0.043096,0.179565,9.854534,-0.001065,-0.001065,0.005326
3.478000,0.038307,0.179565,9.844957,-0.001065,-0.001065,0.005326
3.479000,0.035913,0.172383,9.844957,-0.001065,0.000000,0.005326
3.480000,0.047884,0.167594,9.861717,-0.001598,0.000000,0.004794
3.482000,0.055067,0.181959,9.852140,-0.001598,-0.001065,0.005326
