time_s,ax_mss,ay_mss,az_mss,gx_rads,gy_rads,gz_rads
0.082000,0.014365,0.112527,9.847351,-0.001598,-0.001598,0.005326
0.084000,0.014365,0.112527,9.842563,-0.001598,-0.001065,0.004794
0.086000,0.016759,0.114922,9.849746,-0.002131,-0.001065,0.004794
0.090000,0.028730,0.114922,9.854534,-0.002663,-0.001598,0.004794
0.092000,0.026336,0.119710,9.852140,-0.002131,-0.001598,0.005326
0.094000,0.019154,0.122104,9.849746,-0.001598,-0.001065,0.005326
0.096000,0.011971,0.119710,9.849746,-0.001598,-0.001065,0.004794
0.100000,0.019154,0.110133,9.856928,-0.002663,-0.001598,0.004261
0.102000,0.026336,0.122104,9.852140,-0.003196,-0.001065,0.004261
0.104000,0.026336,0.122104,9.849746,-0.003196,-0.001065,0.004261
0.106000,0.016759,0.114922,9.844957,-0.002663,-0.001598,0.004794
0.110000,0.011971,0.112527,9.844957,-0.002663,-0.001598,0.005859
0.112000,0.011971,0.117316,9.847351,-0.002663,-0.001598,0.005326
0.114000,0.011971,0.119710,9.844957,-0.002131,-0.001065,0.004794
0.116000,0.016759,0.119710,9.849746,-0.002663,-0.001065,0.004794
0.120000,0.009577,0.119710,9.844957,-0.003196,-0.001598,0.005326
0.122000,0.007183,0.117316,9.847351,-0.002663,-0.001598,0.004794
0.124000,0.014365,0.114922,9.847351,-0.002663,-0.002131,0.004794
0.126000,0.019154,0.112527,9.849746,-0.002663,-0.002663,0.005859
0.130000,0.019154,0.112527,9.861717,-0.002663,-0.001598,0.006392
0.132000,0.016759,0.110133,9.859322,-0.002663,-0.001065,0.005326
0.134000,0.011971,0.114922,9.861717,-0.002131,-0.001065,0.005326
0.136000,0.011971,0.119710,9.854534,-0.002131,-0.001065,0.005326
0.140000,0.016759,0.117316,9.840169,-0.002131,-0.001065,0.005326
0.142000,0.023942,0.122104,9.849746,-0.003196,-0.001598,0.004794
0.144000,0.026336,0.119710,9.864111,-0.003728,-0.001598,0.004794
0.146000,0.019154,0.114922,9.866505,-0.002663,-0.001065,0.004794
0.150000,0.016759,0.124498,9.856928,-0.002663,-0.001065,0.004261
0.152000,0.023942,0.126893,9.847351,-0.002663,-0.001065,0.004794
0.154000,0.028730,0.126893,9.837775,-0.002131,-0.001065,0.004794
0.156000,0.033519,0.122104,9.832986,-0.002131,-0.001598,0.005326
0.160000,0.023942,0.112527,9.847351,-0.002131,-0.002131,0.005859
0.162000,0.016759,0.105345,9.861717,-0.002663,-0.001598,0.005326
0.164000,0.016759,0.105345,9.854534,-0.002131,-0.001598,0.005326
0.166000,0.016759,0.102951,9.849746,-0.002131,-0.001065,0.004794
0.170000,0.016759,0.107739,9.847351,-0.002131,-0.001065,0.005326
0.172000,0.019154,0.114922,9.844957,-0.002131,-0.001065,0.004794
0.174000,0.019154,0.122104,9.854534,-0.002663,-0.001065,0.004794
0.176000,0.016759,0.119710,9.864111,-0.003196,-0.001598,0.004261
0.180000,0.019154,0.112527,9.864111,-0.002663,-0.002663,0.004794
0.182000,0.021548,0.117316,9.854534,-0.002131,-0.002131,0.004794
0.184000,0.019154,0.112527,9.844957,-0.002663,-0.001065,0.004261
0.186000,0.011971,0.112527,9.847351,-0.002663,-0.001598,0.004794
0.190000,0.019154,0.122104,9.859322,-0.002131,-0.001598,0.006392
0.192000,0.019154,0.117316,9.861717,-0.002131,-0.001598,0.005326
0.194000,0.019154,0.114922,9.852140,-0.001598,-0.001598,0.004261
0.196000,0.014365,0.112527,9.842563,-0.002131,-0.001598,0.005326
0.200000,0.023942,0.114922,9.856928,-0.003196,-0.001065,0.005326
0.202000,0.023942,0.124498,9.854534,-0.002131,-0.001598,0.004261
0.204000,0.021548,0.124498,9.856928,-0.002131,-0.001598,0.004794
0.206000,0.019154,0.119710,9.854534,-0.002663,-0.001598,0.005326
0.210000,0.016759,0.114922,9.854534,-0.002663,-0.001598,0.005326
0.212000,0.011971,0.114922,9.856928,-0.002663,-0.001598,0.005326
0.214000,0.002394,0.114922,9.852140,-0.002663,-0.002131,0.005326
0.216000,0.007183,0.122104,9.844957,-0.002663,-0.002131,0.005326
0.220000,0.023942,0.107739,9.842563,-0.002131,-0.001598,0.004794
0.222000,0.016759,0.107739,9.852140,-0.002663,-0.001598,0.004794
0.224000,0.016759,0.114922,9.859322,-0.002663,-0.002131,0.005326
0.226000,0.014365,0.112527,9.861717,-0.002663,-0.001598,0.005326
0.230000,0.021548,0.107739,9.840169,-0.002663,-0.001065,0.005326
0.232000,0.019154,0.112527,9.844957,-0.002131,-0.001598,0.005859
0.234000,0.014365,0.117316,9.849746,-0.003196,-0.001598,0.004794
0.236000,0.021548,0.119710,9.856928,-0.002663,-0.001065,0.004261
0.240000,0.019154,0.110133,9.859322,-0.002131,-0.001598,0.005326
0.242000,0.021548,0.112527,9.864111,-0.002663,-0.001598,0.005326
0.244000,0.021548,0.114922,9.861717,-0.002663,-0.001065,0.005326
0.246000,0.019154,0.114922,9.854534,-0.002131,-0.001065,0.005859
0.250000,0.014365,0.114922,9.847351,-0.002663,-0.001598,0.005326
0.252000,0.011971,0.112527,9.844957,-0.002663,-0.002131,0.005326
0.254000,0.016759,0.110133,9.844957,-0.002663,-0.001598,0.005326
0.256000,0.011971,0.110133,9.844957,-0.002663,-0.001065,0.004794
0.260000,0.016759,0.114922,9.849746,-0.002131,-0.001065,0.004261
0.262000,0.019154,0.117316,9.854534,-0.001598,-0.001598,0.004261
0.264000,0.009577,0.110133,9.859322,-0.002131,-0.001598,0.004261
0.266000,0.007183,0.105345,9.856928,-0.002663,-0.001598,0.005326
0.270000,0.016759,0.114922,9.854534,-0.002131,-0.001598,0.006392
0.272000,0.016759,0.114922,9.861717,-0.002663,-0.001598,0.005326
0.274000,0.016759,0.124498,9.859322,-0.003196,-0.001598,0.004794
0.276000,0.011971,0.122104,9.854534,-0.003196,-0.001598,0.004794
0.280000,0.014365,0.110133,9.861717,-0.002663,-0.001598,0.005326
0.282000,0.021548,0.114922,9.861717,-0.002663,-0.001598,0.005859
0.284000,0.028730,0.119710,9.861717,-0.002663,-0.001598,0.005859
0.286000,0.028730,0.119710,9.856928,-0.002131,-0.001598,0.005326
0.290000,0.016759,0.114922,9.854534,-0.002663,-0.001598,0.004794
0.292000,0.016759,0.114922,9.849746,-0.002131,-0.001598,0.005326
0.294000,0.016759,0.114922,9.847351,-0.002131,-0.001598,0.005326
0.296000,0.014365,0.110133,9.849746,-0.002663,-0.001598,0.005326
0.300000,0.023942,0.117316,9.859322,-0.003196,-0.002131,0.005859
0.302000,0.023942,0.107739,9.861717,-0.003196,-0.002131,0.005859
0.304000,0.009577,0.102951,9.864111,-0.002663,-0.001598,0.005326
0.306000,0.009577,0.105345,9.859322,-0.002663,-0.002131,0.004794
0.310000,0.019154,0.105345,9.859322,-0.002131,-0.001598,0.004794
0.312000,0.019154,0.112527,9.854534,-0.002131,-0.001598,0.004794
0.314000,0.016759,0.117316,9.854534,-0.002131,-0.001598,0.004794
0.316000,0.026336,0.119710,9.854534,-0.002131,-0.001065,0.004261
0.320000,0.026336,0.112527,9.849746,-0.002663,-0.001598,0.004794
0.322000,0.016759,0.117316,9.854534,-0.002663,-0.001598,0.004261
0.324000,0.011971,0.119710,9.852140,-0.002663,-0.001598,0.004794
0.326000,0.009577,0.114922,9.854534,-0.002663,-0.001598,0.005326
0.330000,0.007183,0.110133,9.852140,-0.002663,-0.001598,0.004794
0.332000,0.002394,0.114922,9.854534,-0.002663,-0.002131,0.004794
0.334000,0.004788,0.112527,9.852140,-0.002131,-0.002131,0.005859
0.336000,0.007183,0.117316,9.844957,-0.002663,-0.002131,0.005326
0.340000,0.011971,0.107739,9.854534,-0.002663,-0.001065,0.005859
0.342000,0.019154,0.105345,9.856928,-0.002131,-0.001598,0.005859
0.344000,0.023942,0.112527,9.856928,-0.002131,-0.001598,0.005326
0.346000,0.021548,0.112527,9.856928,-0.002663,-0.001065,0.005326
0.350000,0.007183,0.112527,9.856928,-0.002663,-0.001065,0.005326
0.352000,0.016759,0.119710,9.854534,-0.002131,-0.001065,0.005326
0.354000,0.026336,0.122104,9.844957,-0.002663,-0.001598,0.005326
0.356000,0.016759,0.122104,9.842563,-0.003196,-0.002131,0.005326
0.360000,0.011971,0.119710,9.859322,-0.002131,-0.001065,0.005326
0.362000,0.016759,0.110133,9.854534,-0.002131,-0.001065,0.005859
0.364000,0.014365,0.105345,9.849746,-0.002663,-0.001065,0.005859
0.366000,0.011971,0.107739,9.842563,-0.002663,-0.001598,0.005326
0.370000,0.014365,0.117316,9.854534,-0.002131,-0.001598,0.004794
0.372000,0.011971,0.112527,9.859322,-0.002663,-0.002131,0.005326
0.374000,0.016759,0.107739,9.856928,-0.003728,-0.001598,0.004794
0.376000,0.019154,0.112527,9.861717,-0.003728,-0.000533,0.005326
0.380000,0.021548,0.107739,9.856928,-0.002663,-0.001065,0.004261
0.382000,0.026336,0.107739,9.852140,-0.002663,-0.001598,0.004261
0.384000,0.023942,0.107739,9.854534,-0.003196,-0.002131,0.004794
0.386000,0.019154,0.110133,9.854534,-0.003728,-0.002663,0.004794
0.390000,0.019154,0.117316,9.859322,-0.002131,-0.001598,0.005859
0.392000,0.023942,0.112527,9.866505,-0.002663,-0.001065,0.005326
0.394000,0.016759,0.110133,9.856928,-0.002663,-0.001065,0.004794
0.396000,0.011971,0.117316,9.849746,-0.002663,-0.001598,0.004794
0.400000,0.023942,0.119710,9.859322,-0.003196,-0.001598,0.005326
0.402000,0.026336,0.117316,9.852140,-0.003196,-0.002131,0.004794
0.404000,0.016759,0.112527,9.852140,-0.002663,-0.002131,0.004794
0.406000,0.011971,0.114922,9.852140,-0.002663,-0.001598,0.004794
0.410000,0.011971,0.102951,9.852140,-0.002131,-0.001598,0.005859
0.412000,0.016759,0.095768,9.854534,-0.002131,-0.002131,0.005859
0.414000,0.019154,0.105345,9.849746,-0.002663,-0.001598,0.005326
0.416000,0.016759,0.117316,9.854534,-0.003196,-0.001598,0.005326
0.420000,0.011971,0.122104,9.852140,-0.002131,-0.001065,0.004794
0.422000,0.014365,0.119710,9.856928,-0.001598,-0.000533,0.004794
0.424000,0.016759,0.114922,9.859322,-0.002131,-0.001065,0.005326
0.426000,0.016759,0.122104,9.854534,-0.002131,-0.002131,0.005859
0.430000,0.009577,0.119710,9.849746,-0.002663,-0.002131,0.005859
0.432000,0.019154,0.110133,9.844957,-0.002131,-0.001598,0.005326
0.434000,0.026336,0.114922,9.854534,-0.002663,-0.001598,0.005326
0.436000,0.023942,0.124498,9.861717,-0.002663,-0.001065,0.004261
0.440000,0.019154,0.105345,9.854534,-0.003196,-0.001065,0.004261
0.442000,0.014365,0.100556,9.856928,-0.002663,-0.001065,0.004261
0.444000,0.016759,0.100556,9.854534,-0.002663,-0.001598,0.004794
0.446000,0.016759,0.107739,9.854534,-0.002131,-0.001598,0.005859
0.450000,0.016759,0.112527,9.854534,-0.002663,-0.001598,0.004794
0.452000,0.023942,0.112527,9.847351,-0.002663,-0.001598,0.004261
0.454000,0.028730,0.117316,9.856928,-0.002663,-0.001598,0.004794
0.456000,0.023942,0.122104,9.866505,-0.002663,-0.001598,0.005326
0.460000,0.016759,0.107739,9.854534,-0.002131,-0.001598,0.004794
0.462000,0.016759,0.110133,9.849746,-0.002663,-0.001598,0.005326
0.464000,0.016759,0.114922,9.854534,-0.002663,-0.001598,0.005326
0.466000,0.014365,0.110133,9.852140,-0.002131,-0.001598,0.005326
0.470000,0.014365,0.126893,9.861717,-0.002131,-0.001598,0.004794
0.472000,0.014365,0.131681,9.859322,-0.002663,-0.001065,0.004794
0.474000,0.011971,0.122104,9.854534,-0.002663,-0.001598,0.005326
0.476000,0.014365,0.114922,9.856928,-0.002131,-0.001598,0.004794
0.480000,0.023942,0.114922,9.849746,-0.002663,-0.001598,0.004794
0.482000,0.019154,0.112527,9.854534,-0.003728,-0.001598,0.005326
0.484000,0.019154,0.112527,9.859322,-0.003728,-0.001598,0.004794
0.486000,0.016759,0.110133,9.856928,-0.003728,-0.001065,0.004794
0.490000,0.007183,0.110133,9.864111,-0.002663,-0.001598,0.005326
0.492000,0.007183,0.110133,9.868899,-0.002663,-0.001598,0.005326
0.494000,0.011971,0.112527,9.856928,-0.003196,-0.001065,0.004794
0.496000,0.016759,0.119710,9.844957,-0.003196,-0.001065,0.004261
0.500000,0.016759,0.119710,9.852140,-0.002663,-0.001598,0.005859
0.502000,0.016759,0.119710,9.849746,-0.001065,-0.001598,0.005326
0.504000,0.021548,0.110133,9.849746,-0.001598,-0.001065,0.004794
0.506000,0.021548,0.107739,9.847351,-0.002131,-0.001065,0.004794
0.510000,0.016759,0.124498,9.849746,-0.002131,-0.001598,0.004794
0.512000,0.023942,0.119710,9.854534,-0.002131,-0.001598,0.004794
0.514000,0.021548,0.112527,9.852140,-0.002131,-0.001065,0.004794
0.516000,0.016759,0.107739,9.847351,-0.002131,-0.001065,0.004261
0.520000,0.009577,0.095768,9.844957,-0.002663,-0.002131,0.005859
0.522000,0.014365,0.102951,9.844957,-0.002131,-0.001598,0.005326
0.524000,0.026336,0.122104,9.852140,-0.002131,-0.001598,0.005326
0.526000,0.019154,0.129287,9.852140,-0.002663,-0.002131,0.005859
0.530000,0.007183,0.122104,9.856928,-0.002131,-0.002131,0.004794
0.532000,0.007183,0.122104,9.854534,-0.002663,-0.001598,0.004261
0.534000,0.007183,0.117316,9.849746,-0.003196,-0.001065,0.004261
0.536000,0.011971,0.117316,9.849746,-0.003196,-0.001065,0.005326
0.540000,0.016759,0.124498,9.852140,-0.002663,-0.001065,0.005859
0.542000,0.019154,0.114922,9.864111,-0.003196,-0.001065,0.005326
0.544000,0.023942,0.119710,9.866505,-0.003196,-0.001598,0.005859
0.546000,0.023942,0.126893,9.861717,-0.003196,-0.002131,0.006392
0.550000,0.021548,0.122104,9.849746,-0.003196,-0.001065,0.005326
0.552000,0.016759,0.117316,9.849746,-0.002663,-0.001598,0.005326
0.554000,0.016759,0.114922,9.852140,-0.002131,-0.001598,0.004794
0.556000,0.019154,0.110133,9.856928,-0.002663,-0.002131,0.004261
0.560000,0.019154,0.110133,9.847351,-0.002131,-0.001598,0.004794
0.562000,0.021548,0.110133,9.854534,-0.002131,-0.001598,0.004261
0.564000,0.021548,0.114922,9.861717,-0.002131,-0.001598,0.004261
0.566000,0.014365,0.119710,9.852140,-0.002131,-0.001598,0.005326
0.570000,0.016759,0.114922,9.844957,-0.003196,-0.002131,0.005859
0.572000,0.019154,0.119710,9.856928,-0.002663,-0.001598,0.005326
0.574000,0.019154,0.119710,9.861717,-0.002131,-0.001065,0.004794
0.576000,0.019154,0.110133,9.854534,-0.002663,-0.002131,0.004794
0.580000,0.011971,0.105345,9.866505,-0.002663,-0.001598,0.005859
0.582000,0.016759,0.110133,9.864111,-0.002663,-0.001598,0.005326
0.584000,0.021548,0.117316,9.844957,-0.002131,-0.002131,0.004794
0.586000,0.028730,0.122104,9.844957,-0.002131,-0.002131,0.005326
0.590000,0.021548,0.114922,9.849746,-0.003196,-0.001598,0.005859
0.592000,0.021548,0.117316,9.849746,-0.003728,-0.001598,0.005859
0.594000,0.019154,0.110133,9.859322,-0.003196,-0.001065,0.005326
0.596000,0.014365,0.107739,9.854534,-0.002663,-0.001065,0.005326
0.600000,0.023942,0.124498,9.849746,-0.002663,-0.001598,0.005326
0.602000,0.016759,0.119710,9.856928,-0.002131,-0.001598,0.005859
0.604000,0.011971,0.117316,9.861717,-0.002131,-0.001598,0.005326
0.606000,0.014365,0.119710,9.854534,-0.002663,-0.001065,0.005326
0.610000,0.009577,0.114922,9.854534,-0.002663,-0.001065,0.005859
0.612000,0.014365,0.114922,9.856928,-0.002663,-0.001065,0.005326
0.614000,0.019154,0.122104,9.849746,-0.002663,-0.002131,0.004794
0.616000,0.021548,0.122104,9.844957,-0.002663,-0.002663,0.004794
0.620000,0.016759,0.107739,9.854534,-0.002663,-0.001598,0.005326
0.622000,0.016759,0.114922,9.859322,-0.002663,-0.001065,0.004794
0.624000,0.019154,0.112527,9.856928,-0.002663,-0.001065,0.004794
0.626000,0.019154,0.112527,9.847351,-0.002131,-0.001065,0.004794
0.630000,0.028730,0.117316,9.852140,-0.001598,-0.002131,0.004261
0.632000,0.026336,0.112527,9.854534,-0.002131,-0.002131,0.004261
0.634000,0.021548,0.107739,9.849746,-0.002131,-0.002131,0.004261
0.636000,0.019154,0.110133,9.852140,-0.002663,-0.002131,0.004794
0.640000,0.014365,0.110133,9.861717,-0.002131,-0.001065,0.005326
0.642000,0.014365,0.107739,9.861717,-0.001598,-0.001065,0.005859
0.644000,0.019154,0.114922,9.856928,-0.002131,-0.001065,0.005326
0.646000,0.021548,0.114922,9.840169,-0.002131,-0.002131,0.005326
0.650000,0.011971,0.100556,9.847351,-0.002131,-0.001598,0.004794
0.652000,0.016759,0.098162,9.854534,-0.002131,-0.001065,0.004794
0.654000,0.016759,0.110133,9.854534,-0.002131,-0.001598,0.004794
0.656000,0.014365,0.122104,9.861717,-0.002131,-0.001598,0.004794
0.660000,0.016759,0.117316,9.849746,-0.003196,-0.001598,0.005326
0.662000,0.011971,0.114922,9.840169,-0.002131,-0.001598,0.005859
0.664000,0.016759,0.117316,9.835380,-0.002131,-0.002131,0.005326
0.666000,0.021548,0.114922,9.844957,-0.002131,-0.001598,0.004794
0.670000,0.016759,0.119710,9.856928,-0.003196,-0.001065,0.004794
0.672000,0.016759,0.112527,9.856928,-0.003196,-0.001598,0.004794
0.674000,0.019154,0.112527,9.859322,-0.002663,-0.002131,0.005326
0.676000,0.014365,0.114922,9.856928,-0.003196,-0.002131,0.005326
0.680000,0.014365,0.114922,9.844957,-0.003196,-0.001598,0.004794
0.682000,0.016759,0.117316,9.852140,-0.002131,-0.002131,0.004261
0.684000,0.011971,0.122104,9.854534,-0.002131,-0.002663,0.004261
0.686000,0.009577,0.124498,9.856928,-0.002131,-0.002131,0.005326
0.690000,0.019154,0.110133,9.837775,-0.003196,-0.001065,0.005326
0.692000,0.014365,0.105345,9.847351,-0.002663,-0.002131,0.004794
0.694000,0.019154,0.102951,9.859322,-0.002131,-0.002663,0.004261
0.696000,0.019154,0.110133,9.856928,-0.002663,-0.002663,0.004261
0.700000,0.023942,0.112527,9.854534,-0.002131,-0.001065,0.005326
0.702000,0.021548,0.102951,9.859322,-0.002663,-0.001598,0.005326
0.704000,0.011971,0.107739,9.859322,-0.003728,-0.002131,0.005326
0.706000,0.009577,0.119710,9.864111,-0.003728,-0.002131,0.004794
0.710000,0.021548,0.117316,9.852140,-0.003196,-0.001598,0.005326
0.712000,0.011971,0.122104,9.842563,-0.003196,-0.001598,0.004794
0.714000,0.009577,0.119710,9.844957,-0.003196,-0.001598,0.004794
0.716000,0.014365,0.119710,9.840169,-0.003728,-0.001598,0.005326
0.720000,0.014365,0.117316,9.842563,-0.002131,-0.001065,0.004261
0.722000,0.016759,0.117316,9.854534,-0.002663,-0.001065,0.005326
0.724000,0.019154,0.114922,9.856928,-0.003196,-0.001065,0.004794
0.726000,0.021548,0.112527,9.856928,-0.003196,-0.001598,0.004261
0.730000,0.007183,0.122104,9.849746,-0.002131,-0.001598,0.004794
0.732000,0.004788,0.119710,9.840169,-0.002131,-0.001598,0.004794
0.734000,0.011971,0.119710,9.849746,-0.002131,-0.001065,0.004794
0.736000,0.014365,0.114922,9.854534,-0.002663,-0.001598,0.004794
0.740000,0.014365,0.107739,9.844957,-0.003196,-0.001598,0.005326
0.742000,0.014365,0.107739,9.847351,-0.002131,-0.001598,0.004794
0.744000,0.011971,0.110133,9.856928,-0.002131,-0.001065,0.004794
0.746000,0.011971,0.110133,9.866505,-0.002663,-0.001065,0.005326
0.750000,0.016759,0.110133,9.844957,-0.002131,-0.001598,0.004794
0.752000,0.014365,0.107739,9.842563,-0.002131,-0.001065,0.004794
0.754000,0.009577,0.105345,9.849746,-0.002663,-0.001065,0.005326
0.756000,0.009577,0.112527,9.852140,-0.003196,-0.001598,0.005326
0.760000,0.023942,0.117316,9.854534,-0.002663,-0.001065,0.004794
0.762000,0.016759,0.114922,9.849746,-0.002663,-0.001598,0.004261
0.764000,0.009577,0.107739,9.842563,-0.002663,-0.001598,0.005326
0.766000,0.011971,0.105345,9.844957,-0.002663,-0.001065,0.005326
0.770000,0.004788,0.117316,9.849746,-0.002663,-0.001598,0.005859
0.772000,0.007183,0.122104,9.856928,-0.003196,-0.001598,0.005859
0.774000,0.007183,0.124498,9.859322,-0.003196,-0.001065,0.005326
0.776000,0.016759,0.117316,9.859322,-0.002663,-0.001065,0.005326
0.780000,0.016759,0.105345,9.856928,-0.002663,-0.001598,0.005326
0.782000,0.004788,0.110133,9.847351,-0.002131,-0.001598,0.004794
0.784000,0.011971,0.119710,9.852140,-0.002131,-0.001598,0.004794
0.786000,0.023942,0.114922,9.861717,-0.002131,-0.001598,0.005326
0.790000,0.011971,0.107739,9.856928,-0.003196,-0.001598,0.005326
0.792000,0.011971,0.114922,9.859322,-0.002663,-0.001598,0.004794
0.794000,0.011971,0.114922,9.849746,-0.002131,-0.002131,0.005326
0.796000,0.014365,0.119710,9.840169,-0.002131,-0.001598,0.005859
0.800000,0.021548,0.117316,9.842563,-0.001598,-0.002131,0.005326
0.802000,0.023942,0.114922,9.849746,-0.002131,-0.002131,0.005859
0.804000,0.019154,0.107739,9.856928,-0.002131,-0.001598,0.005326
0.806000,0.014365,0.110133,9.854534,-0.002663,-0.001065,0.005326
0.810000,0.023942,0.112527,9.856928,-0.002663,-0.001598,0.004794
0.812000,0.014365,0.114922,9.859322,-0.002663,-0.001065,0.005326
0.814000,0.011971,0.122104,9.854534,-0.003196,-0.001065,0.005859
0.816000,0.023942,0.124498,9.856928,-0.003196,-0.001598,0.005326
0.820000,0.023942,0.119710,9.856928,-0.002663,-0.002131,0.004794
0.822000,0.019154,0.112527,9.854534,-0.002131,-0.001598,0.005326
0.824000,0.016759,0.105345,9.854534,-0.002131,-0.001598,0.005859
0.826000,0.019154,0.110133,9.854534,-0.002131,-0.001598,0.005859
0.830000,0.021548,0.122104,9.852140,-0.002131,-0.001598,0.004794
0.832000,0.019154,0.122104,9.852140,-0.002663,-0.001598,0.004794
0.834000,0.021548,0.114922,9.840169,-0.002131,-0.002131,0.004794
0.836000,0.023942,0.105345,9.844957,-0.001598,-0.001598,0.005326
0.840000,0.023942,0.110133,9.856928,-0.002131,-0.000533,0.005326
0.842000,0.019154,0.107739,9.849746,-0.002131,-0.001065,0.005859
0.844000,0.019154,0.117316,9.844957,-0.002131,-0.001598,0.005859
0.846000,0.021548,0.129287,9.842563,-0.002131,-0.001598,0.005326
0.850000,0.014365,0.114922,9.849746,-0.002663,-0.001065,0.004794
0.852000,0.016759,0.119710,9.856928,-0.003196,-0.001598,0.005326
0.854000,0.016759,0.117316,9.861717,-0.003728,-0.001598,0.004794
0.856000,0.021548,0.110133,9.861717,-0.002663,-0.002131,0.004794
0.860000,0.026336,0.114922,9.854534,-0.002131,-0.001598,0.005326
0.862000,0.023942,0.117316,9.856928,-0.002663,-0.001065,0.004794
0.864000,0.019154,0.122104,9.861717,-0.003196,-0.001598,0.004794
0.866000,0.023942,0.124498,9.861717,-0.003196,-0.002131,0.005326
0.870000,0.021548,0.119710,9.861717,-0.003196,-0.001065,0.005859
0.872000,0.016759,0.126893,9.856928,-0.003196,-0.001065,0.005859
0.874000,0.021548,0.129287,9.852140,-0.002663,-0.001065,0.005859
0.876000,0.026336,0.124498,9.849746,-0.002663,-0.001065,0.004794
0.880000,0.014365,0.119710,9.842563,-0.003196,-0.001065,0.005326
0.882000,0.016759,0.114922,9.847351,-0.003196,-0.001598,0.005859
0.884000,0.014365,0.117316,9.856928,-0.003196,-0.001598,0.005326
0.886000,0.011971,0.119710,9.856928,-0.002663,-0.001598,0.004261
0.890000,0.011971,0.114922,9.852140,-0.002131,-0.001065,0.004794
0.892000,0.021548,0.122104,9.856928,-0.002131,-0.001065,0.005326
0.894000,0.019154,0.122104,9.859322,-0.002663,-0.000533,0.004794
0.896000,0.016759,0.122104,9.852140,-0.002663,-0.001065,0.004794
0.900000,0.033519,0.124498,9.852140,-0.002131,-0.001598,0.004794
0.902000,0.026336,0.112527,9.852140,-0.002663,-0.002131,0.005326
0.904000,0.011971,0.110133,9.847351,-0.002131,-0.002131,0.005859
0.906000,0.007183,0.117316,9.842563,-0.002663,-0.001598,0.004794
0.910000,0.014365,0.114922,9.856928,-0.002131,-0.001598,0.005326
0.912000,0.011971,0.114922,9.866505,-0.001598,-0.001598,0.005326
0.914000,0.014365,0.107739,9.854534,-0.001598,-0.001598,0.005326
0.916000,0.023942,0.102951,9.844957,-0.002131,-0.002131,0.005326
0.920000,0.021548,0.110133,9.861717,-0.003196,-0.002131,0.004794
0.922000,0.019154,0.114922,9.856928,-0.002663,-0.002131,0.004261
0.924000,0.016759,0.119710,9.844957,-0.002131,-0.002131,0.004794
0.926000,0.016759,0.119710,9.842563,-0.002131,-0.001598,0.005326
0.930000,0.019154,0.122104,9.844957,-0.002663,-0.001598,0.005326
0.932000,0.019154,0.124498,9.847351,-0.002131,-0.001598,0.005326
0.934000,0.021548,0.119710,9.856928,-0.002131,-0.001598,0.005859
0.936000,0.021548,0.114922,9.856928,-0.002663,-0.001598,0.006392
